COD,CODMUN7,Estado,Municipio,BCG,Hepatite_B,Hib,DPT,poliomielite,Rotavírus,Pneumonia,Meningococo ,Triplice_viral,Tetraviral,Varicela,Hepatite_A
500100,5001003,MTS,Aparecida do Taboado,4.95,88.78,88.78,88.78,84.49,91.75,91.42,91.75,0.27,98.90,98.90,92.58
500110,5001102,MTS,Aquidauana,115.67,80.86,80.86,80.86,82.66,80.44,88.21,85.85,01.04,65.54,65.80,61.88
500124,5001243,MTS,Aral Moreira,94.80,86.71,86.71,86.71,58.96,85.55,98.84,88.44,1.38,80.69,80.69,58.62
500150,5001508,MTS,Bandeirantes,46.48,115.49,115.49,115.49,105.63,122.54,128.17,112.68,2.78,106.94,106.94,91.67
500190,5001904,MTS,Bataguassu,19.75,36.25,37.25,37.25,34.75,30.75,31.75,33.25,0.87,27.17,30.64,29.48
500200,5002001,MTS,BatayporÆ,121.94,114.19,114.19,114.19,115.48,120.65,119.35,115.48,,115.15,115.15,109.09
500210,5002100,MTS,Bela Vista,69.14,97.61,97.61,97.61,106.94,97.85,97.85,99.76,1.16,82.79,82.79,24.88
500215,5002159,MTS,Bodoquena,75.47,83.02,83.02,83.02,84.91,88.68,91.51,102.83,0.93,71.03,78.50,95.33
500220,5002209,MTS,Bonito,207.49,232.28,232.28,232.28,449.86,226.80,231.12,219.60,14.13,223.10,223.10,169.02
500230,5002308,MTS,Brasilƒndia,124.56,66.08,66.08,66.08,60.23,64.91,70.18,69.59,0.54,51.63,58.70,52.72
500240,5002407,MTS,Caarap¢,125.09,123.99,123.99,123.99,101.66,119.56,125.46,136.35,0.74,119.14,123.79,86.80
500260,5002605,MTS,CamapuÆ,63.05,103.45,103.94,103.45,97.54,100.49,104.93,101.48,,90.87,90.87,69.23
500270,5002704,MTS,Campo Grande,117.29,103.75,103.92,103.53,142.45,98.42,104.29,103.41,2.11,92.47,97.27,85.84
500280,5002803,MTS,Caracol,80.28,111.27,111.27,111.27,102.82,107.04,107.04,95.77,1.23,98.77,98.77,82.72
500290,5002902,MTS,Cassilƒndia,159.45,196.22,195.88,195.88,218.90,193.13,198.28,188.66,30.34,164.14,166.90,150.69
500295,5002951,MTS,ChapadÆo do Sul,51.39,90.74,90.74,90.74,85.42,91.90,96.06,100.46,0.23,76.29,76.29,79.11
500310,5003108,MTS,Corguinho,31.58,102.63,102.63,102.63,86.84,78.95,92.11,81.58,,66.67,66.67,97.22
500315,5003157,MTS,Coronel Sapucaia,47.55,53.03,51.87,51.87,25.36,63.11,61.96,64.27,0.80,70.80,70.40,69.60
500320,5003207,MTS,Corumb ,112.72,41.24,41.24,41.24,39.73,41.89,42.80,44.58,0.21,34.97,38.99,36.46
500325,5003256,MTS,Costa Rica,103.17,82.13,82.35,82.13,83.03,92.08,89.59,91.40,,80.71,86.92,77.38
500330,5003306,MTS,Coxim,124.09,135.63,135.63,135.63,141.50,125.51,133.81,133.00,2.42,106.89,107.82,89.20
500345,5003454,MTS,Deod polis,75.34,174.66,171.92,171.92,242.47,130.82,190.41,176.03,16.24,117.26,117.26,137.06
500348,5003488,MTS,Dois IrmÆos do Buriti,72.19,131.79,131.79,131.79,132.45,128.48,133.11,131.13,1.94,129.03,132.26,112.26
500350,5003504,MTS,Douradina,67.11,105.26,105.26,105.26,94.74,98.68,106.58,106.58,,100.00,100.00,113.92
500370,5003702,MTS,Dourados,177.38,163.17,163.04,163.04,151.45,164.51,174.02,165.79,2.31,97.46,131.13,122.75
500375,5003751,MTS,Eldorado,111.06,83.92,83.92,83.92,86.93,87.94,94.97,92.96,04.02,95.98,96.55,125.29
500380,5003801,MTS,F tima do Sul,148.28,115.52,115.52,115.52,111.03,114.48,115.17,115.52,4.69,122.02,122.02,116.61
500390,5003900,MTS,FigueirÆo,87.10,154.84,154.84,154.84,151.61,132.26,161.29,129.03,,112.96,112.96,87.04
500400,5004007,MTS,Gl¢ria de Dourados,47.37,70.68,70.68,70.68,72.93,56.39,59.40,58.65,,37.33,37.33,44.67
500410,5004106,MTS,Guia Lopes da Laguna,69.05,100.00,100.00,100.00,84.92,103.17,108.73,111.11,0.75,121.80,121.80,89.47
500430,5004304,MTS,Iguatemi,163.14,163.53,163.53,163.53,245.88,172.16,178.04,190.20,6.36,158.47,167.80,130.51
500440,5004403,MTS,Inocˆncia,58.97,80.34,80.34,80.34,82.91,73.50,84.62,81.20,,72.99,72.99,64.23
500450,5004502,MTS,ItaporÆ,157.09,129.55,129.55,129.55,136.84,134.82,137.25,127.13,1.35,129.60,127.80,124.22
500460,5004601,MTS,Itaquira¡,105.91,109.84,109.84,109.84,192.13,125.98,130.71,127.95,09.06,84.78,100.72,74.64
500470,5004700,MTS,Ivinhema,78.07,82.09,82.09,82.09,78.07,74.87,79.14,81.02,,79.90,79.90,64.89
500480,5004809,MTS,JaporÆ,28.48,30.30,30.30,30.30,39.39,31.52,26.06,27.27,,11.39,11.88,11.88
500490,5004908,MTS,Jaraguari,53.57,133.93,133.93,133.93,110.71,96.43,117.86,121.43,4.76,125.40,125.40,107.94
500500,5005004,MTS,Jardim,98.50,93.77,93.77,93.77,91.77,88.53,93.27,91.27,0.72,86.51,86.51,79.52
500510,5005103,MTS,Jate¡,77.78,162.22,175.56,175.56,282.22,173.33,180.00,184.44,36.96,169.57,169.57,208.70
500515,5005152,MTS,Juti,103.48,99.13,99.13,99.13,89.57,117.39,121.74,120.00,,132.61,132.61,118.48
500520,5005202,MTS,Lad rio,2.12,34.39,34.39,34.39,39.68,48.41,53.44,47.09,,55.71,55.99,47.35
500525,5005251,MTS,Laguna CarapÆ,19.83,16.38,16.38,16.38,5.17,16.38,18.97,24.14,,15.15,15.15,06.06
500540,5005400,MTS,Maracaju,92.63,67.32,67.32,67.32,58.97,71.21,74.55,71.21,0.42,62.50,62.36,74.02
500560,5005608,MTS,Miranda,73.22,24.47,24.47,24.47,23.12,28.13,30.64,25.05,,31.65,33.12,20.89
500568,5005681,MTS,Mundo Novo,106.07,92.33,92.33,92.33,94.57,95.53,95.85,99.04,0.70,102.46,107.75,92.25
500570,5005707,MTS,Navira¡,93.64,83.94,84.15,84.05,83.63,89.68,94.37,89.99,1.67,59.00,62.87,54.60
500580,5005806,MTS,Nioaque,44.72,159.01,159.01,159.01,153.42,144.72,147.83,153.42,01.06,134.57,136.70,118.09
500600,5006002,MTS,Nova Alvorada do Sul,67.88,116.56,116.56,116.56,109.60,114.24,124.50,117.55,,95.41,96.72,88.20
500620,5006200,MTS,Nova Andradina,98.45,103.53,102.96,102.82,101.69,100.42,104.94,105.22,0.47,89.93,89.93,95.85
500625,5006259,MTS,Novo Horizonte do Sul,109.46,114.86,114.86,114.86,114.86,117.57,117.57,108.11,2.33,131.40,134.88,94.19
500627, ,MTS,Para¡so das µguas,,148.78,148.78,148.78,117.07,190.24,200.00,190.24,,143.59,143.59,117.95
500630,5006309,MTS,Parana¡ba,89.72,53.64,53.64,53.64,45.61,48.41,54.21,47.29,0.74,44.12,44.12,33.27
500635,5006358,MTS,Paranhos,132.98,121.28,121.28,121.28,130.14,123.05,132.98,125.53,1.41,108.10,132.75,109.86
500640,5006408,MTS,Pedro Gomes,103.80,111.39,111.39,111.39,94.94,121.52,124.05,115.19,3.80,103.80,103.80,106.33
500660,5006606,MTS,Ponta PorÆ,81.98,89.33,89.33,89.33,87.03,89.20,99.55,97.57,0.52,75.70,83.84,70.49
500690,5006903,MTS,Porto Murtinho,71.56,57.34,57.34,57.34,58.26,66.51,68.81,57.80,,61.95,61.95,40.98
500710,5007109,MTS,Ribas do Rio Pardo,66.88,93.75,93.75,93.75,94.69,93.44,104.38,106.56,2.22,79.50,79.50,57.34
500720,5007208,MTS,Rio Brilhante,181.96,178.85,178.85,178.85,183.36,185.85,189.58,185.54,7.53,185.23,185.23,143.43
500730,5007307,MTS,Rio Negro,45.45,120.00,120.00,120.00,101.82,103.64,118.18,110.91,,120.93,120.93,123.26
500740,5007406,MTS,Rio Verde de Mato Grosso,93.22,98.98,98.98,98.98,99.66,104.41,110.51,107.12,0.60,84.78,84.78,83.88
500750,5007505,MTS,Rochedo,93.33,126.67,126.67,126.67,128.89,146.67,140.00,144.44,,80.95,80.95,64.29
500755,5007554,MTS,Santa Rita do Pardo,47.37,326.32,326.32,326.32,268.42,263.16,273.68,231.58,,81.36,83.05,101.69
500769,5007695,MTS,SÆo Gabriel do Oeste,103.67,91.45,91.45,91.45,90.84,89.82,93.08,93.48,2.26,97.36,97.36,87.95
500770,5007703,MTS,Sete Quedas,120.83,134.17,134.17,134.17,131.67,112.50,132.50,140.00,,85.61,85.61,78.79
500780,5007802,MTS,Selv¡ria,58.00,142.00,142.00,142.00,148.00,156.00,172.00,154.00,2.53,77.22,89.87,87.34
500790,5007901,MTS,Sidrolƒndia,82.98,84.80,84.80,84.80,86.02,86.47,97.87,100.76,1.78,91.38,91.83,77.86
500793,5007935,MTS,Sonora,186.98,208.37,208.37,208.37,165.58,207.91,199.53,203.26,0.43,199.15,199.15,144.68
500795,5007950,MTS,Tacuru,96.67,71.11,71.11,71.11,69.44,61.11,68.89,67.78,7.11,65.78,69.78,70.22
500797,5007976,MTS,Taquarussu,100.00,120.41,120.41,120.41,120.41,112.24,112.24,110.20,2.56,143.59,143.59,169.23
500800,5008008,MTS,Terenos,4.55,06.06,06.06,06.06,4.55,06.06,06.06,07.07,,6.55,6.55,7.14
500830,5008305,MTS,Trˆs Lagoas,100.26,96.58,96.58,96.58,95.16,92.32,96.32,95.85,0.16,84.03,100.57,82.37
500840,5008404,MTS,Vicentina,97.44,116.67,116.67,116.67,110.26,98.72,103.85,107.69,,80.56,80.56,79.17
510010,5100102,MT,Acorizal,48.39,138.71,138.71,138.71,240.32,96.77,112.90,120.97,153.23,138.71,137.10,104.84
510020,5100201,MT,µgua Boa,101.01,92.42,92.42,92.42,80.30,91.41,97.47,98.23,84.69,84.21,83.73,68.90
510025,5100250,MT,Alta Floresta,106.97,87.01,87.01,87.01,82.88,87.60,94.57,91.26,75.20,68.26,67.80,52.79
510030,5100300,MT,Alto Araguaia,97.61,101.59,101.59,101.59,100.00,91.24,101.20,100.40,100.00,85.54,81.93,83.94
510035,5100359,MT,Alto Boa Vista,105.56,190.74,190.74,190.74,192.59,175.93,196.30,212.96,230.95,183.33,183.33,280.95
510040,5100409,MT,Alto Gar‡as,71.33,129.37,129.37,129.37,120.28,124.48,136.36,118.18,98.61,95.83,96.53,87.50
510050,5100508,MT,Alto Paraguai,88.31,149.35,149.35,149.35,184.42,141.56,162.34,123.38,109.80,95.10,93.14,96.08
510060,5100607,MT,Alto Taquari,103.59,107.78,107.78,107.78,106.59,105.99,110.78,110.18,92.02,81.91,80.32,60.11
510080,5100805,MT,Apiac s,82.73,76.98,76.98,76.98,76.26,81.29,82.01,75.54,81.75,79.37,78.57,57.14
510100,5101001,MT,Araguaiana,127.59,165.52,165.52,165.52,168.97,155.17,158.62,158.62,136.11,116.67,102.78,102.78
510120,5101209,MT,Araguainha,70.00,90.00,90.00,90.00,80.00,80.00,90.00,80.00,90.00,80.00,60.00,60.00
510125,5101258,MT,Araputanga,105.42,100.00,100.00,100.00,98.75,102.50,106.67,106.25,100.41,108.26,108.26,86.36
510130,5101308,MT,Aren polis,110.00,119.09,119.09,119.09,178.18,140.00,140.91,130.91,86.76,102.94,102.94,91.91
510140,5101407,MT,AripuanÆ,143.62,131.75,131.75,132.34,145.70,122.55,150.45,133.23,143.20,121.30,121.30,115.98
510160,5101605,MT,BarÆo de Melga‡o,25.81,111.29,111.29,111.29,96.77,111.29,129.03,112.90,140.38,140.38,128.85,92.31
510170,5101704,MT,Barra do Bugres,93.16,94.64,94.64,94.64,103.14,91.13,92.05,95.01,107.06,91.18,89.41,83.92
510180,5101803,MT,Barra do Gar‡as,81.56,75.79,75.79,75.79,66.09,72.72,84.82,78.19,73.84,61.87,63.51,59.75
510185,5101852,MT,Bom Jesus do Araguaia,83.51,139.18,138.14,138.14,171.13,139.18,132.99,123.71,84.06,97.83,86.96,67.39
510190,5101902,MT,Brasnorte,84.15,109.06,109.06,109.06,113.21,92.08,94.34,99.25,96.67,78.00,78.67,83.00
510250,5102504,MT,C ceres,100.28,90.39,90.39,90.39,95.99,87.62,98.76,91.77,88.59,73.41,73.02,63.49
510260,5102603,MT,Campin polis,103.24,97.30,97.30,97.30,95.68,82.16,111.35,94.32,83.13,89.08,94.29,86.35
510263,5102637,MT,Campo Novo do Parecis,89.97,98.87,98.87,98.87,97.46,100.14,110.17,101.13,98.82,102.06,102.51,81.42
510267,5102678,MT,Campo Verde,97.11,96.45,96.45,96.45,92.76,92.37,104.34,99.61,101.76,102.03,101.22,75.51
510268,5102686,MT,Campos de J£lio,100.00,117.89,117.89,117.89,120.33,115.45,119.51,119.51,115.49,82.39,80.99,95.77
510269,5102694,MT,Canabrava do Norte,42.86,152.38,152.38,152.38,255.56,141.27,171.43,149.21,121.82,138.18,143.64,121.82
510270,5102702,MT,Canarana,119.20,118.13,118.13,118.13,118.13,112.27,115.20,122.93,101.32,104.22,103.43,71.50
510279,5102793,MT,Carlinda,103.01,99.25,99.25,99.25,89.47,96.99,118.05,98.50,129.41,122.69,118.49,89.92
510285,5102850,MT,Castanheira,108.74,74.76,74.76,74.76,73.79,79.61,82.52,66.02,61.29,31.18,30.11,36.56
510300,5103007,MT,Chapada dos GuimarÆes,34.36,83.01,83.01,83.01,76.06,86.10,93.82,92.66,88.93,78.26,77.87,68.77
510305,5103056,MT,Cl udia,67.61,76.06,76.06,76.06,72.54,73.24,95.07,80.28,66.20,62.68,60.56,54.23
510310,5103106,MT,Cocalinho,100.00,166.10,166.10,166.10,155.93,147.46,159.32,167.80,88.46,96.15,98.72,114.10
510320,5103205,MT,Col¡der,117.94,119.26,119.26,119.26,125.60,99.78,128.45,117.94,103.16,99.07,98.70,66.36
510325,5103254,MT,Colniza,80.05,82.64,82.64,82.64,66.84,86.01,95.60,84.20,71.76,78.12,77.86,69.21
510330,5103304,MT,Comodoro,76.15,94.87,94.87,94.87,91.28,82.05,92.82,99.49,111.11,95.37,92.90,104.01
510335,5103353,MT,Confresa,125.75,85.23,85.23,85.23,82.44,87.82,95.01,96.21,96.27,87.58,90.89,80.33
510336,5103361,MT,Conquista D'Oeste,76.74,67.44,67.44,67.44,55.81,72.09,97.67,130.23,100.00,50.00,50.00,46.43
510337,5103379,MT,Cotrigua‡u,92.25,133.80,133.80,133.80,128.17,127.46,132.39,131.69,110.18,116.77,116.77,101.20
510340,5103403,MT,Cuiab ,121.56,93.86,93.94,94.00,90.33,87.12,98.69,91.61,90.03,70.13,73.57,73.47
510343,5103437,MT,Curvelƒndia,74.60,90.48,90.48,90.48,90.48,63.49,66.67,69.84,82.35,66.18,66.18,42.65
510345,5103452,MT,Denise,78.43,98.04,98.04,98.04,113.73,105.88,115.69,95.10,94.34,66.98,66.98,58.49
510350,5103502,MT,Diamantino,90.17,93.82,93.82,93.82,102.81,106.46,94.66,88.76,121.24,114.75,113.86,110.03
510360,5103601,MT,Dom Aquino,93.90,114.63,114.63,114.63,121.95,110.98,119.51,115.85,105.81,133.72,123.26,95.35
510370,5103700,MT,Feliz Natal,131.28,151.96,151.96,151.96,208.38,134.64,143.58,146.93,145.06,139.51,137.65,118.52
510380,5103809,MT,Figueir¢polis D'Oeste,87.80,82.93,82.93,82.93,114.63,102.44,104.88,90.24,62.22,62.22,62.22,55.56
510385,5103858,MT,Ga£cha do Norte,69.23,84.62,84.62,84.62,78.85,78.21,83.33,76.92,114.56,122.78,121.52,98.73
510390,5103908,MT,General Carneiro,94.31,110.57,110.57,110.57,101.63,112.20,108.13,102.44,110.53,101.75,99.12,100.88
510395,5103957,MT,Gl¢ria D'Oeste,80.00,80.00,80.00,80.00,85.71,91.43,111.43,88.57,141.67,125.00,120.83,79.17
510410,5104104,MT,GuarantÆ do Norte,95.75,94.59,94.59,94.59,110.04,98.26,100.97,91.51,95.06,96.39,96.39,72.62
510420,5104203,MT,Guiratinga,91.51,114.15,114.15,114.15,109.43,118.87,138.68,112.26,132.53,124.10,124.10,103.61
510450,5104500,MT,Indiava¡,80.00,90.00,90.00,90.00,80.00,90.00,100.00,96.67,82.86,54.29,54.29,51.43
510452,5104526,MT,Ipiranga do Norte,83.33,121.88,121.88,121.88,120.83,98.96,108.33,111.46,121.51,111.83,111.83,95.70
510454,5104542,MT,Itanhang ,208.14,230.23,230.23,230.23,219.77,204.65,209.30,212.79,214.67,218.67,233.33,201.33
510455,5104559,MT,Ita£ba,81.82,71.59,71.59,71.59,70.45,68.18,76.14,85.23,60.47,66.28,65.12,55.81
510460,5104609,MT,Itiquira,90.48,116.67,116.67,116.67,103.57,105.95,108.93,112.50,95.22,98.09,91.87,89.47
510480,5104807,MT,Jaciara,83.10,83.33,83.33,83.33,81.48,88.43,91.44,92.13,80.17,78.08,77.45,62.42
510490,5104906,MT,Jangada,74.51,108.82,108.82,108.82,105.88,102.94,119.61,113.73,95.90,97.54,97.54,93.44
510500,5105002,MT,Jauru,13.85,22.31,22.31,22.31,21.54,20.00,20.77,22.31,26.97,14.47,14.47,29.61
510510,5105101,MT,Juara,160.91,127.37,127.57,127.57,98.77,143.21,154.32,147.94,143.98,94.16,104.01,125.55
510515,5105150,MT,Ju¡na,110.58,109.64,109.64,109.64,100.47,104.58,109.00,110.74,94.97,92.82,89.80,80.89
510517,5105176,MT,Juruena,115.75,81.51,81.51,81.51,83.56,90.41,97.26,97.95,88.65,78.72,79.43,61.70
510520,5105200,MT,Juscimeira,68.12,99.28,99.28,99.28,92.03,102.90,105.07,99.28,95.80,84.62,90.21,76.92
510523,5105234,MT,Lambari D'Oeste,85.53,96.05,96.05,96.05,93.42,92.11,102.63,88.16,160.71,128.57,133.93,116.07
510525,5105259,MT,Lucas do Rio Verde,83.77,106.02,106.02,106.02,99.92,101.68,109.15,104.27,100.54,96.09,94.87,84.52
510530,5105309,MT,Luciara,166.67,181.48,181.48,181.48,277.78,188.89,207.41,185.19,132.14,132.14,132.14,82.14
510550,5105507,MT,Vila Bela da Sant¡ssima Trindade,90.73,86.49,86.49,86.49,136.29,85.33,101.93,89.96,114.12,80.39,80.78,70.98
510558,5105580,MT,Marcelƒndia,82.72,102.62,102.62,102.62,102.62,80.10,86.91,102.09,90.64,83.25,83.25,67.00
510560,5105606,MT,Matup ,97.89,100.35,100.35,100.35,87.02,103.16,102.11,105.61,104.90,100.41,100.41,104.49
510562,5105622,MT,Mirassol d'Oeste,94.68,96.20,96.20,96.20,92.15,92.15,97.72,100.51,87.92,89.71,89.49,74.27
510590,5105903,MT,Nobres,140.63,128.13,133.93,133.93,220.98,125.45,108.93,117.41,146.47,110.79,113.69,155.19
510600,5106000,MT,Nortelƒndia,102.13,103.19,103.19,103.19,136.17,101.06,102.13,107.45,83.64,75.45,75.45,83.64
510610,5106109,MT,Nossa Senhora do Livramento,41.41,111.72,111.72,111.72,111.72,116.41,110.94,107.81,119.29,121.43,120.71,83.57
510615,5106158,MT,Nova Bandeirantes,42.86,121.09,121.09,121.09,83.67,99.32,119.73,102.72,102.60,90.91,90.91,72.08
510617,5106174,MT,Nova Nazar‚,91.18,117.65,117.65,117.65,125.00,102.94,94.12,110.29,178.05,182.93,182.93,163.41
510618,5106182,MT,Nova Lacerda,176.67,180.00,180.00,180.00,196.67,180.00,181.67,200.00,161.84,94.74,102.63,101.32
510619,5106190,MT,Nova Santa Helena,91.30,113.04,113.04,113.04,63.04,95.65,110.87,69.57,73.21,33.93,41.07,67.86
510620,5106208,MT,Nova Brasilƒndia,203.85,280.77,280.77,280.77,353.85,219.23,226.92,223.08,183.33,133.33,133.33,95.24
510621,5106216,MT,Nova CanaÆ do Norte,65.84,108.07,109.94,109.94,158.39,95.03,109.32,98.76,78.01,70.68,70.68,81.68
510622,5106224,MT,Nova Mutum,91.78,85.04,85.04,85.04,77.34,81.77,94.94,90.09,88.28,82.86,81.29,75.99
510623,5106232,MT,Nova Ol¡mpia,156.59,160.85,160.85,160.85,163.57,168.22,168.60,151.16,125.00,116.46,114.87,131.01
510624,5106240,MT,Nova UbiratÆ,157.69,148.08,146.79,146.79,237.82,162.82,170.51,151.28,226.47,105.15,1.47,150.00
510625,5106257,MT,Nova Xavantina,108.39,86.13,86.13,86.13,86.13,81.02,92.34,83.94,65.81,53.68,54.41,59.93
510626,5106265,MT,Novo Mundo,110.75,133.33,133.33,133.33,203.23,133.33,148.39,134.41,206.25,201.56,201.56,192.19
510627,5106273,MT,Novo Horizonte do Norte,102.56,110.26,110.26,110.26,100.00,105.13,105.13,105.13,102.78,100.00,105.56,47.22
510628,5106281,MT,Novo SÆo Joaquim,94.12,105.88,105.88,105.88,98.53,105.88,114.71,123.53,86.87,76.77,73.74,55.56
510629,5106299,MT,Parana¡ta,41.40,104.84,105.91,104.84,100.54,94.62,105.91,105.38,94.79,87.50,85.94,78.65
510630,5106307,MT,Paranatinga,108.07,113.26,113.26,113.26,109.22,111.24,109.22,114.70,89.50,93.37,93.09,90.33
510631,5106315,MT,Novo Santo Ant“nio,47.83,43.48,69.57,69.57,86.96,104.35,95.65,65.22,140.91,95.45,95.45,90.91
510637,5106372,MT,Pedra Preta,41.99,85.05,85.05,85.05,78.65,77.94,93.24,83.27,86.19,89.54,88.70,68.62
510642,5106422,MT,Peixoto de Azevedo,96.42,128.11,128.11,128.11,237.31,112.61,100.17,102.56,136.13,90.23,90.63,82.81
510645,5106455,MT,Planalto da Serra,72.55,94.12,94.12,94.12,101.96,117.65,123.53,109.80,127.91,90.70,90.70,97.67
510650,5106505,MT,Pocon‚,60.99,90.58,90.58,90.58,84.53,90.36,102.91,90.58,76.52,74.09,72.87,76.52
510665,5106653,MT,Pontal do Araguaia,71.43,110.00,110.00,110.00,90.00,118.57,131.43,112.86,70.79,75.28,68.54,78.65
510670,5106703,MT,Ponte Branca,107.14,114.29,114.29,114.29,100.00,128.57,128.57,92.86,187.50,300.00,312.50,237.50
510675,5106752,MT,Pontes e Lacerda,98.79,100.67,100.67,100.67,107.66,106.59,109.54,108.60,89.83,77.45,71.32,68.75
510677,5106778,MT,Porto Alegre do Norte,51.63,143.79,143.79,143.79,135.95,157.52,151.63,144.44,117.18,129.45,128.83,96.32
510680,5106802,MT,Porto dos Ga£chos,71.62,85.14,85.14,85.14,91.89,97.30,106.76,97.30,76.40,65.17,65.17,49.44
510682,5106828,MT,Porto EsperidiÆo,91.62,122.75,122.75,122.75,179.64,131.14,144.91,120.36,118.56,96.41,94.61,80.24
510685,5106851,MT,Porto Estrela,113.89,127.78,127.78,127.78,125.00,91.67,83.33,108.33,161.54,94.87,94.87,110.26
510700,5107008,MT,Poxor‚o,74.78,79.65,79.65,79.65,77.43,88.50,94.69,92.04,57.71,65.61,63.64,48.62
510704,5107040,MT,Primavera do Leste,103.55,102.53,102.53,102.53,100.55,90.13,105.92,101.66,96.96,96.50,91.60,78.75
510706,5107065,MT,Querˆncia,96.43,95.88,95.88,95.88,101.37,85.71,97.80,98.63,85.83,86.65,86.65,74.66
510710,5107107,MT,SÆo Jos‚ dos Quatro Marcos,110.00,113.33,113.33,113.33,103.33,119.05,121.90,125.24,86.02,79.21,78.14,56.63
510715,5107156,MT,Reserva do Caba‡al,117.65,147.06,147.06,147.06,147.06,182.35,176.47,158.82,129.73,102.70,102.70,89.19
510718,5107180,MT,RibeirÆo Cascalheira,72.08,70.78,70.78,70.78,63.64,77.27,66.88,75.32,68.78,61.90,62.43,65.08
510719,5107198,MT,RibeirÆozinho,132.14,153.57,153.57,153.57,157.14,150.00,164.29,150.00,102.78,91.67,88.89,75.00
510720,5107206,MT,Rio Branco,105.45,143.64,143.64,143.64,138.18,125.45,136.36,136.36,105.62,93.26,91.01,69.66
510724,5107248,MT,Santa Carmem,84.75,120.34,120.34,120.34,118.64,93.22,111.86,105.08,106.45,132.26,133.87,100.00
510726,5107263,MT,Santo Afonso,29.63,29.63,29.63,29.63,59.26,14.81,25.93,29.63,50.00,37.50,37.50,43.75
510729,5107297,MT,SÆo Jos‚ do Povo,100.00,117.86,117.86,117.86,117.86,135.71,125.00,132.14,150.00,133.33,133.33,112.50
510730,5107305,MT,SÆo Jos‚ do Rio Claro,88.28,104.76,104.76,104.76,138.46,106.23,108.42,111.36,96.50,92.66,91.96,85.31
510735,5107354,MT,SÆo Jos‚ do Xingu,50.93,94.44,94.44,94.44,174.07,99.07,100.93,90.74,82.00,98.00,94.00,90.00
510740,5107404,MT,SÆo Pedro da Cipa,122.03,88.14,88.14,88.14,89.83,98.31,103.39,98.31,93.67,75.95,73.42,54.43
510757,5107578,MT,Rondolƒndia,20.41,120.41,120.41,120.41,120.41,114.29,116.33,122.45,168.97,120.69,120.69,93.10
510760,5107602,MT,Rondon¢polis,113.32,95.82,95.82,95.82,93.56,90.40,100.49,100.84,90.95,79.61,79.43,71.18
510770,5107701,MT,Ros rio Oeste,65.87,105.99,105.99,105.99,120.96,98.20,101.80,108.38,110.87,109.78,109.78,113.59
510774,5107743,MT,Santa Cruz do Xingu,62.96,174.07,174.07,174.07,177.78,129.63,162.96,155.56,127.59,124.14,117.24,96.55
510775,5107750,MT,Salto do C‚u,96.36,94.55,94.55,94.55,94.55,83.64,87.27,96.36,101.75,92.98,92.98,77.19
510776,5107768,MT,Santa Rita do Trivelato,45.83,87.50,87.50,87.50,81.25,68.75,83.33,79.17,122.92,95.83,97.92,127.08
510777,5107776,MT,Santa Terezinha,99.22,56.25,55.47,55.47,116.41,57.81,60.16,52.34,70.64,54.13,62.39,54.13
510779,5107792,MT,Santo Ant“nio do Leste,102.27,156.82,156.82,156.82,154.55,165.91,188.64,172.73,112.07,79.31,94.83,82.76
510780,5107800,MT,Santo Ant“nio do Leverger,34.09,108.18,108.18,108.18,112.73,104.55,124.09,122.27,102.59,93.10,92.24,92.67
510785,5107859,MT,SÆo F‚lix do Araguaia,86.89,126.23,126.23,126.23,144.26,110.66,140.16,132.79,141.03,139.32,99.15,105.98
510787,5107875,MT,Sapezal,110.43,92.83,92.83,92.83,125.65,95.00,105.22,100.87,102.18,99.35,94.99,93.68
510788,5107883,MT,Serra Nova Dourada,58.82,70.59,70.59,70.59,105.88,105.88,76.47,58.82,54.55,45.45,45.45,36.36
510790,5107909,MT,Sinop,92.95,98.35,98.35,98.35,98.05,94.23,98.91,98.13,97.66,87.63,88.64,77.87
510792,5107925,MT,Sorriso,101.62,94.59,94.59,94.59,89.12,97.11,100.78,95.61,93.72,89.48,87.33,79.26
510794,5107941,MT,TabaporÆ,80.00,74.29,74.29,74.29,79.05,115.24,111.43,115.24,52.17,39.86,50.00,55.80
510795,5107958,MT,Tangar  da Serra,150.38,125.60,125.60,125.60,125.33,125.95,141.91,125.26,130.68,129.71,130.55,120.19
510800,5108006,MT,Tapurah,79.74,105.29,104.85,104.85,99.56,102.64,108.81,103.08,93.46,87.85,88.32,68.69
510805,5108055,MT,Terra Nova do Norte,115.38,141.96,141.96,141.96,281.82,116.08,133.57,112.59,125.93,109.63,109.63,85.93
510810,5108105,MT,Tesouro,92.31,223.08,223.08,223.08,200.00,207.69,200.00,200.00,119.23,123.08,119.23,96.15
510820,5108204,MT,Torixor‚u,108.33,83.33,83.33,83.33,72.92,93.75,118.75,106.25,76.74,86.05,86.05,69.77
510830,5108303,MT,UniÆo do Sul,120.69,100.00,100.00,100.00,98.28,108.62,113.79,113.79,107.27,116.36,116.36,94.55
510835,5108352,MT,Vale de SÆo Domingos,,75.00,75.00,75.00,44.44,63.89,55.56,55.56,80.00,42.86,40.00,80.00
